学生id,消费时间,其他,图书馆,开水,教务处,文印中心,校医院,校车,洗衣房,淋浴,超市,食堂
10,2013/11/11 13:54,0,0,0,0,0,0,0,3.6,0,0,0
10,2013/11/11 15:56,0,0,0,0,0,0,0,0,1.8,0,0
10,2013/11/11 22:48,0,0,0.06,0,0,0,0,0,0,0,0
10,2013/11/12 11:58,0,0,0,0,0,0,0,0,0,0,5.4
10,2013/11/12 18:17,0,0,6,0,0,0,0,0,0,0,0
10,2013/11/13 10:19,0,0,0,0,0,0,0,0,1.3,0,0
10,2013/11/13 11:37,0,0,0,0,0,0,5.4,0,0,0,0
10,2013/11/20 11:11,0,0,0,0,0,0,0,0,1.6,0,0
10,2013/11/20 23:25,0,0,0.01,0,0,0,0,0,0,0,0
10,2013/11/20 23:26,0,0,0.01,0,0,0,0,0,0,0,0
10,2013/11/21 11:55,0,0,0,0,0,0,10.1,0,0,0,0
10,2013/11/21 15:53,0,0,0.02,0,0,0,0,0,0,0,0
10,2013/11/22 21:24,0,0,0,0,0,0,0,0,1.5,0,0
10,2013/11/22 22:20,0,0,0.02,0,0,0,0,0,0,0,0
10,2013/11/23 08:18,0,0,0,0,0,0,0,0,0,0,1
10,2013/11/23 10:05,0,0,0,0,0,0,1,0,0,0,0
10,2013/11/23 10:08,0,0,0,0,0,0,1,0,0,0,0
10,2013/11/23 21:26,0,0,0.08,0,0,0,0,0,0,0,0
10,2013/11/25 07:41,0,0,0,0,0,0,0,0,1.2,0,0
10,2013/11/25 18:44,0,0,0,0,0,0,0,0,0,0,4.9
10,2013/11/26 11:35,0,0,0,0,0,0,6,0,0,0,0
10,2013/11/26 12:08,0,0,0.02,0,0,0,0,0,0,0,0
10,2013/11/26 17:54,0,0,0,0,0,0,0,0,0,0,4.4
10,2013/11/26 18:25,0,0,0,0,0,0,1,0,0,0,0
10,2013/11/26 18:50,0,0,0,0,0,0,1,0,0,0,0
10,2013/11/27 13:39,0,0,0,0,0,0,0,0,1.2,0,0
10,2013/11/27 17:34,0,0,0,0,0,0,0,3.6,0,0,0
10,2013/11/27 18:24,0,0,0,0,0,0,0,-0.6,0,0,0
10,2013/11/28 11:55,0,0,0,0,0,0,9.1,0,0,0,0
10,2013/12/1 09:31,0,0,0,0,0,0,0,0,4.2,0,0
10,2013/12/1 16:05,0,0,0,0,0,0,2,0,0,0,0
10,2013/12/1 16:12,0,0,0,0,0,0,2,0,0,0,0
10,2013/12/2 20:33,0,0,0.02,0,0,0,0,0,0,0,0
10,2013/12/3 11:32,0,0,0,0,0,0,0,0,1.8,0,0
10,2013/12/4 11:34,0,0,0,0,0,0,0,0,0,0,100
10,2013/12/4 12:08,0,3.5,0,0,0,0,0,0,0,0,0
10,2013/12/4 16:09,0,0,0,0,0,0,1,0,0,0,0
10,2013/12/4 16:37,0,0,0.01,0,0,0,0,0,0,0,0
10,2013/12/4 17:24,0,0,0,0,0,0,1,0,0,0,0
10,2013/12/4 17:36,0,0,0,0,0,0,0,0,0,0,4.9
10,2013/12/6 11:31,0,0,0,0,0,0,0,0,1.5,0,0
10,2013/12/8 20:51,0,30,0,0,0,0,0,0,0,0,0
10,2013/12/8 20:51,0,17.6,0,0,0,0,0,0,0,0,0
10,2013/12/9 21:15,0,0,0,0,0,0,0,0,1.4,0,0
10,2013/12/10 11:16,0,0,9.1,0,0,0,0,0,0,0,0
10,2013/12/10 14:06,0,0,0,0,0,0,0,0,0,0,2.9
10,2013/12/10 17:57,0,0,0,0,0,0,0,0,0,0,4.4
10,2013/12/10 20:34,0,0,0.01,0,0,0,0,0,0,0,0
10,2013/12/11 11:46,0,0,0,0,0,0,0,0,0,0,5.44
10,2013/12/11 12:05,0,0,0,0,0,0,0,0,0,0,100
10,2013/12/11 12:15,0,30,0,0,0,0,0,0,0,0,0
10,2013/12/11 12:15,0,22.8,0,0,0,0,0,0,0,0,0
10,2013/12/11 17:32,0,0,0,0,0,0,0,3.6,0,0,0
10,2013/12/11 18:13,0,0,0,0,0,0,0,-1.14,0,0,0
10,2013/12/12 11:48,0,0,0,0,0,0,0,0,0,0,6.4
10,2013/12/12 12:28,0,0,0.01,0,0,0,0,0,0,0,0
10,2013/12/12 18:47,0,0,0,0,0,0,0,0,1.4,0,0
10,2013/12/13 11:35,0,0,0.01,0,0,0,0,0,0,0,0
10,2013/12/15 15:49,0,0,0,0,0,0,1,0,0,0,0
10,2013/12/15 18:39,0,0,0.02,0,0,0,0,0,0,0,0
10,2013/12/16 14:30,0,0,0.02,0,0,0,0,0,0,0,0
10,2013/12/17 10:07,0,0,0,0,0,0,0,0,1.3,0,0
10,2013/12/17 11:28,0,0,0.02,0,0,0,0,0,0,0,0
10,2013/12/17 11:38,0,0,0,0,0,0,5.9,0,0,0,0
10,2013/12/17 18:03,0,0,0,0,0,0,0,0,0,0,5.4
10,2013/12/17 19:04,0,0,0.01,0,0,0,0,0,0,0,0
10,2013/12/18 11:55,0,0,0,0,0,0,0,0,0,0,5.9
10,2013/12/18 19:49,0,0,0,0,0,0,0,0,0,17.1,0
10,2013/12/19 12:14,0,0,0,0,0,0,0,0,0,0,3
10,2013/12/19 17:40,0,0,9,0,0,0,0,0,0,0,0
10,2013/12/20 16:56,0,0,0,0,0,0,0,0,1.8,0,0
10,2013/12/20 18:23,0,0,0,0,0,0,1,0,0,0,0
10,2013/12/20 19:40,0,0,0,0,0,0,1,0,0,0,0
10,2013/12/21 20:25,0,0,0.01,0,0,0,0,0,0,0,0
10,2013/12/22 14:03,0,0,0,0,0,0,0,0,1,0,0
10,2013/12/31 10:36,0,0,0,0,0,0,0,0,1.3,0,0
10,2013/12/31 11:43,0,0,0,0,0,0,0,0,0,0,100
10,2013/12/31 11:55,0,0,0,0,0,0,0,0,0,0,4.9
10,2013/12/31 12:25,0,0,0.01,0,0,0,0,0,0,0,0
10,2013/12/31 19:21,0,11.7,0,0,0,0,0,0,0,0,0
10,2014/1/1 12:04,0,0,0,0,0,0,0,0,0,0,6
10,2014/1/1 17:34,0,0,0,0,0,0,0,0,0,0,8.8
10,2014/1/1 21:19,0,0,0.02,0,0,0,0,0,0,0,0
10,2014/1/2 12:03,0,0,0,0,0,0,0,3.6,0,0,0
10,2014/1/2 14:23,0,0,0,0,0,0,0,0,1.4,0,0
10,2014/1/2 21:23,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/1/3 14:07,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/1/3 16:55,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/1/3 19:24,0,0,0.02,0,0,0,0,0,0,0,0
10,2014/1/3 20:12,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/1/3 20:52,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/1/3 21:26,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/1/4 12:24,0,0,0,0,0,0,0,0,0,0,10.6
10,2014/1/4 13:12,0,0,0,0,0,0,0,0,0,8,0
10,2014/1/4 14:57,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/1/4 18:50,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/1/5 16:56,0,0,6.1,0,0,0,0,0,0,0,0
10,2014/1/5 17:20,0,0,0.08,0,0,0,0,0,0,0,0
10,2014/1/6 13:41,0,0,0.02,0,0,0,0,0,0,0,0
10,2014/1/7 17:22,0,0,0,0,0,0,0,0,0,22.3,0
10,2014/1/7 20:38,0,0,0.04,0,0,0,0,0,0,0,0
10,2014/1/8 11:28,0,0,0,0,0,0,0,0,0,0,8.6
10,2014/1/9 17:18,0,0,5.3,0,0,0,0,0,0,0,0
10,2014/1/10 09:01,0,0,0,0,0,0,0,0,2,0,0
10,2014/2/23 18:10,0,0,0,0,0,0,1,0,0,0,0
10,2014/2/24 10:58,0,0,0,0,0,0,0,0,0,0,100
10,2014/2/24 11:30,0,0,0,0,0,0,0,0,0,0,3.4
10,2014/2/24 18:06,0,0,0,0,0,0,0,0,0,0,4.4
10,2014/2/24 18:38,0,0,0,0,0,0,0,3.6,0,0,0
10,2014/2/24 19:28,0,0,0,0,0,0,0,-0.06,0,0,0
10,2014/2/24 22:09,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/2/24 22:09,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/2/24 22:21,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/2/25 10:30,0,0,0,0,0,0,5.5,0,0,0,0
10,2014/2/25 19:06,0,0,0,0,0,0,0,0,0.1,0,0
10,2014/2/25 19:16,0,0,0,0,0,0,0,0,1.4,0,0
10,2014/2/25 19:24,0,0,0,0,0,0,0,0,0.1,0,0
10,2014/2/26 10:20,0,0,0,0,0,0,0,0,0,0,5.5
10,2014/2/26 16:39,0,0,0,0,0,0,0,0,0,0,5
10,2014/2/26 22:04,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/2/27 11:54,0,0,9.1,0,0,0,0,0,0,0,0
10,2014/2/27 17:01,0,0,0,0,0,0,6,0,0,0,0
10,2014/3/1 11:18,0,0,0,0,0,0,0,0,3.6,0,0
10,2014/3/1 12:22,0,0,0,0,0,0,0,0,0,0,9.4
10,2014/3/1 12:47,0,0,0,0,0,0,2,0,0,0,0
10,2014/3/2 11:33,0,0,0,0,0,0,0,0,0,0,4.4
10,2014/3/2 17:48,0,0,0,0,0,0,0,0,0,0,5.5
10,2014/3/2 22:59,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/3/3 11:15,0,0,0,0,0,0,0,0,0,0,5.4
10,2014/3/3 11:16,0,0,0,0,0,0,0,0,0,0,4.2
10,2014/3/3 11:16,0,0,1.5,0,0,0,0,0,0,0,0
10,2014/3/3 17:50,0,0,8.6,0,0,0,0,0,0,0,0
10,2014/3/3 21:39,0,0,0,0,0,0,0,0,0.1,0,0
10,2014/3/3 22:08,0,0,0,0,0,0,0,0,1.9,0,0
10,2014/3/4 10:40,0,0,0,0,0,0,0,0,0,0,5.5
10,2014/3/4 11:16,0,0,0,0,0,0,0,8,0,0,0
10,2014/3/4 16:56,0,0,0,0,0,0,0,3.6,0,0,0
10,2014/3/4 16:59,0,0,0.05,0,0,0,0,0,0,0,0
10,2014/3/4 17:46,0,0,0,0,0,0,0,-0.6,0,0,0
10,2014/3/5 11:21,0,0,0,0,0,0,0,0,0,0,100
10,2014/3/5 11:35,0,0,0,0,0,0,0,0,0,0,5.4
10,2014/3/5 11:36,0,0,2.5,0,0,0,0,0,0,0,0
10,2014/3/5 17:04,0,0,0,0,0,0,0,0,0,0,4
10,2014/3/5 22:35,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/3/6 12:00,0,0,0,0,0,0,0,0,0,0,10
10,2014/3/7 13:11,0,0,0,0,0,0,0,0,1.8,0,0
10,2014/3/7 19:57,0,0,0.06,0,0,0,0,0,0,0,0
10,2014/3/9 18:18,0,27.4,0,0,0,0,0,0,0,0,0
10,2014/3/9 18:18,0,9.8,0,0,0,0,0,0,0,0,0
10,2014/3/9 20:24,0,0,0,0,0,0,0,0,1.6,0,0
10,2014/3/10 11:52,0,0,0,0,0,0,0,0,0,0,4.4
10,2014/3/10 17:54,0,0,0,0,0,0,5.5,0,0,0,0
10,2014/3/10 18:37,0,0,0,0,0,0,0,4,0,0,0
10,2014/3/10 22:16,0,0,0.04,0,0,0,0,0,0,0,0
10,2014/3/11 10:49,0,0,0,0,0,0,0,0,0,0,10
10,2014/3/11 10:50,0,0,0,0,0,0,0,0,0,0,10
10,2014/3/11 11:23,0,0,0,0,0,0,0,0,0,0,200
10,2014/3/11 17:24,0,0,0,0,0,0,6,0,0,0,0
10,2014/3/11 21:10,0,0,0,0,0,0,0,0,1.4,0,0
10,2014/3/11 21:53,0,0,0,0,0,0,0,0,0,0,5.4
10,2014/3/12 11:40,0,0,0,0,0,0,0,8,0,0,0
10,2014/3/12 18:00,0,0,0,0,0,0,0,0,0,0,5.4
10,2014/3/12 23:05,0,0,0.05,0,0,0,0,0,0,0,0
10,2014/3/16 21:56,0,0,0,0,0,0,0,0,0.1,0,0
10,2014/3/16 22:31,0,0,0,0,0,0,0,0,1.1,0,0
10,2014/3/17 11:44,0,0,4.9,0,0,0,0,0,0,0,0
10,2014/3/17 21:40,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/3/17 21:40,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/3/17 21:41,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/3/18 10:22,0,0,0,0,0,0,0,2.64,0,0,0
10,2014/3/18 11:41,0,0,4.4,0,0,0,0,0,0,0,0
10,2014/3/18 11:57,0,0,4,0,0,0,0,0,0,0,0
10,2014/3/19 11:39,0,0,0,0,0,0,0,0,0,0,1.4
10,2014/3/19 11:39,0,0,0,0,0,0,0,0,0,0,3
10,2014/3/19 11:53,0,0,3,0,0,0,0,0,0,0,0
10,2014/3/19 13:57,0,0,0,0,0,0,0,0,0,0,1.5
10,2014/3/19 16:25,0,0,0,0,0,0,0,0,0,5.1,0
10,2014/3/19 16:25,0,0,0,0,0,0,0,0,0,100,0
10,2014/3/19 22:26,0,0,0,0,0,0,0,0,1.5,0,0
10,2014/3/20 11:53,0,0,4.6,0,0,0,0,0,0,0,0
10,2014/3/20 11:56,0,0,0,0,0,0,2.5,0,0,0,0
10,2014/3/20 17:23,0,0,0,0,0,0,5.5,0,0,0,0
10,2014/3/20 17:25,0,0,0,0,0,0,1.5,0,0,0,0
10,2014/3/21 11:36,0,0,0,0,0,0,0,0,0,0,4.4
10,2014/3/21 11:48,0,0,0,0,0,0,0,0,0,0,1.8
10,2014/3/21 21:58,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/3/21 21:59,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/3/21 22:22,0,0,0,0,0,0,0,0,1.5,0,0
10,2014/3/22 11:12,0,0,10.1,0,0,0,0,0,0,0,0
10,2014/3/22 18:14,0,0,0,0,0,0,1,0,0,0,0
10,2014/3/22 18:17,0,0,0,0,0,0,1,0,0,0,0
10,2014/3/22 19:37,0,0,0,0,0,0,1,0,0,0,0
10,2014/3/22 19:41,0,0,0,0,0,0,1,0,0,0,0
10,2014/3/22 23:09,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/3/23 11:44,0,0,0,0,0,0,0,0,1,0,0
10,2014/3/23 16:46,0,0,0,0,0,0,0,0,0,0,5.5
10,2014/3/23 16:48,0,0,0,0,0,0,0,0,0,0,1
10,2014/3/23 16:55,0,0,0,0,0,0,0,0,0,0,100
10,2014/3/23 22:13,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/3/23 22:13,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/3/23 22:14,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/3/24 11:23,0,0,0,0,0,0,0,0,0,2,0
10,2014/3/24 11:49,0,0,0,0,0,0,0,0,0,0,4.4
10,2014/3/24 11:50,0,0,0,0,0,0,0,0,0,0,4.9
10,2014/3/25 06:54,0,0,0,0,0,0,0,0,1.7,0,0
10,2014/3/25 11:13,0,0,0,0,0,0,0,0,0,0,5.4
10,2014/3/25 17:21,0,0,0,0,0,0,11.1,0,0,0,0
10,2014/3/25 22:31,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/3/25 22:32,0,0,0.07,0,0,0,0,0,0,0,0
10,2014/3/26 11:32,0,0,4.4,0,0,0,0,0,0,0,0
10,2014/3/26 11:33,0,0,0,0,0,0,3.5,0,0,0,0
10,2014/3/26 11:34,0,0,1,0,0,0,0,0,0,0,0
10,2014/3/26 17:40,0,0,13.1,0,0,0,0,0,0,0,0
10,2014/3/27 07:53,0,0,0.02,0,0,0,0,0,0,0,0
10,2014/3/27 08:00,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/3/27 12:15,0,0,4.4,0,0,0,0,0,0,0,0
10,2014/3/28 09:36,0,0,0,0,0,0,0,0,1.8,0,0
10,2014/3/28 22:47,0,0,0,0,0,0,0,0,0.5,0,0
10,2014/3/29 11:40,0,0,9.1,0,0,0,0,0,0,0,0
10,2014/3/29 11:42,0,0,0,0,0,0,4.95,0,0,0,0
10,2014/3/29 11:43,0,0,7.1,0,0,0,0,0,0,0,0
10,2014/3/29 12:19,0,0,3,0,0,0,0,0,0,0,0
10,2014/3/29 14:42,0,0,0,0,0,0,1,0,0,0,0
10,2014/3/29 19:09,0,0,0,0,0,0,1,0,0,0,0
10,2014/3/29 19:12,0,0,6,0,0,0,0,0,0,0,0
10,2014/3/29 19:20,0,0,3,0,0,0,0,0,0,0,0
10,2014/3/30 10:51,0,0,0,0,0,0,0,0,2,0,0
10,2014/3/30 13:39,0,0,0,0,0,0,0,3.6,0,0,0
10,2014/3/30 14:09,0,0,0,0,0,0,0,-1.02,0,0,0
10,2014/3/30 17:25,0,0,0,0,0,0,4.4,0,0,0,0
10,2014/3/30 17:25,0,0,4.6,0,0,0,0,0,0,0,0
10,2014/3/30 17:51,0,0,0,0,0,0,0,0,0,0,100
10,2014/3/30 22:03,0,0,0.06,0,0,0,0,0,0,0,0
10,2014/3/31 09:03,0,0,0,1.3,0,0,0,0,0,0,0
10,2014/3/31 11:47,0,0,0,0,0,0,0,0,0,0,5.9
10,2014/3/31 17:48,0,0,0,0,0,0,4.95,0,0,0,0
10,2014/3/31 17:48,0,0,8.6,0,0,0,0,0,0,0,0
10,2014/4/1 11:30,0,0,8.8,0,0,0,0,0,0,0,0
10,2014/4/1 11:30,0,0,2.4,0,0,0,0,0,0,0,0
10,2014/4/1 14:10,0,0,0.04,0,0,0,0,0,0,0,0
10,2014/4/1 18:17,0,0,0,0,0,0,2,0,0,0,0
10,2014/4/2 10:41,0,0,0,0,0,0,0,0,2,0,0
10,2014/4/2 15:13,0,0,0.02,0,0,0,0,0,0,0,0
10,2014/4/2 21:23,0,0,7,0,0,0,0,0,0,0,0
10,2014/4/2 22:27,0,0,0.06,0,0,0,0,0,0,0,0
10,2014/4/3 08:11,0,0,0,0,0,0,0,0,0,0,3.7
10,2014/4/3 11:50,0,0,13.1,0,0,0,0,0,0,0,0
10,2014/4/4 11:26,0,0,0,0,0,0,0,0,1.7,0,0
10,2014/4/7 20:51,0,0,0,0,0,0,0,0,1.1,0,0
10,2014/4/8 09:28,0,0,0.05,0,0,0,0,0,0,0,0
10,2014/4/8 11:30,0,0,0,0,0,0,6.45,0,0,0,0
10,2014/4/8 11:30,0,0,6.6,0,0,0,0,0,0,0,0
10,2014/4/8 14:10,0,0,0.02,0,0,0,0,0,0,0,0
10,2014/4/8 17:55,0,0,0,0,0,0,0,0,0,0,5.4
10,2014/4/8 18:21,0,0,0,0,0,0,0,0,0,0,4.9
10,2014/4/8 21:50,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/8 21:51,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/8 21:52,0,0,0.06,0,0,0,0,0,0,0,0
10,2014/4/8 22:09,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/9 12:30,0,11.5,0,0,0,0,0,0,0,0,0
10,2014/4/9 15:10,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/9 15:11,0,0,0.02,0,0,0,0,0,0,0,0
10,2014/4/9 22:40,0,0,0,0,0,0,0,0,1.2,0,0
10,2014/4/10 11:49,0,0,7.1,0,0,0,0,0,0,0,0
10,2014/4/10 17:19,0,0,0,0,0,0,0,0,0,0,100
10,2014/4/10 17:32,0,0,0,0,0,0,0,0,0,0,0.8
10,2014/4/10 17:33,0,0,0,0,0,0,0,0,0,0,5.4
10,2014/4/10 17:34,0,0,0,0,0,0,0,0,0,0,3.5
10,2014/4/10 17:40,0,0,30,0,0,0,0,0,0,0,0
10,2014/4/10 17:40,0,0,30,0,0,0,0,0,0,0,0
10,2014/4/10 17:41,0,0,28,0,0,0,0,0,0,0,0
10,2014/4/10 20:52,0,0,0,0,0,0,0,0,0,1,0
10,2014/4/10 21:49,0,0,0,0,0,0,0,0,0.5,0,0
10,2014/4/10 21:58,0,0,0,0,0,0,0,0,0.1,0,0
10,2014/4/11 11:23,0,0,0,0,0,0,0,0,0,0,100
10,2014/4/11 11:39,0,0,0,0,0,0,0,0,0,0,5.4
10,2014/4/11 14:10,0,0,0.03,0,0,0,0,0,0,0,0
10,2014/4/12 09:37,0,0,0,0,0,0,0,0,1.6,0,0
10,2014/4/12 21:28,0,0,0,0,0,0,0,0,0,4,0
10,2014/4/12 23:29,0,0,0,0,0,0,0,0,0.6,0,0
10,2014/4/14 11:35,0,0,0,0,0,0,0,0,0,0,4.4
10,2014/4/14 11:59,0,0,0,0,0,0,0,0,1.3,0,0
10,2014/4/14 17:48,0,0,0,0,0,0,6.6,0,0,0,0
10,2014/4/14 17:48,0,0,5.6,0,0,0,0,0,0,0,0
10,2014/4/14 22:07,0,0,0.04,0,0,0,0,0,0,0,0
10,2014/4/15 11:16,0,0,0,0,0,0,0,0,0,16.8,0
10,2014/4/15 11:34,0,0,0,0,0,0,0,0,0,0,5.4
10,2014/4/15 11:34,0,0,0,0,0,0,3.5,0,0,0,0
10,2014/4/15 14:12,0,0,0.02,0,0,0,0,0,0,0,0
10,2014/4/15 16:26,0,0,0,0,0,0,0,2.4,0,0,0
10,2014/4/15 22:19,0,0,0,0,0,0,0,0,0.9,0,0
10,2014/4/16 08:19,0,0,1.5,0,0,0,0,0,0,0,0
10,2014/4/16 08:21,0,0,0.2,0,0,0,0,0,0,0,0
10,2014/4/16 11:46,0,0,0,0,0,0,0,0,0,0,1.2
10,2014/4/16 14:11,0,0,0.02,0,0,0,0,0,0,0,0
10,2014/4/16 17:37,0,0,0,0,0,0,0,0,0,0,6.6
10,2014/4/16 22:40,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/16 22:41,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/16 22:41,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/16 22:42,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/16 22:42,0,0,0.05,0,0,0,0,0,0,0,0
10,2014/4/17 10:11,0,0,0.02,0,0,0,0,0,0,0,0
10,2014/4/17 11:53,0,0,0,0,0,0,1.5,0,0,0,0
10,2014/4/17 11:54,0,0,0,0,0,0,4,0,0,0,0
10,2014/4/17 11:55,0,0,1.2,0,0,0,0,0,0,0,0
10,2014/4/17 17:30,0,0,9,0,0,0,0,0,0,0,0
10,2014/4/17 21:29,0,0,0,0,0,0,0,0,1.1,0,0
10,2014/4/18 11:34,0,0,0,0,0,0,1,0,0,0,0
10,2014/4/18 12:28,0,0,0,0,0,0,1,0,0,0,0
10,2014/4/18 13:13,0,0,0.02,0,0,0,0,0,0,0,0
10,2014/4/18 14:01,0,0,0,0,0,0,1,0,0,0,0
10,2014/4/18 21:20,0,0,0.08,0,0,0,0,0,0,0,0
10,2014/4/19 08:28,0,0,0,0,0,0,0,0,1.2,0,0
10,2014/4/20 09:46,0,0,0,0,0,0,0,0,1.4,0,0
10,2014/4/20 16:26,0,0,9.5,0,0,0,0,0,0,0,0
10,2014/4/20 17:25,0,0,8.1,0,0,0,0,0,0,0,0
10,2014/4/20 17:30,0,0,0,0,0,0,0,0,0,0,100
10,2014/4/20 20:35,0,0,0,0,0,0,0,0,0,0,20
10,2014/4/20 20:41,0,0,0,0,0,0,0,0,0,0,20
10,2014/4/20 20:53,0,0,3,0,0,0,0,0,0,0,0
10,2014/4/20 20:58,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/20 20:58,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/20 20:59,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/20 21:09,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/21 08:24,0,0,0,0,0,0,0,0,0,0,3
10,2014/4/21 10:54,0,0,0,0,0,0,0,0,0,0,13.6
10,2014/4/21 17:53,0,0,13.7,0,0,0,0,0,0,0,0
10,2014/4/21 22:30,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/21 22:30,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/21 22:30,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/21 22:51,0,0,0.02,0,0,0,0,0,0,0,0
10,2014/4/22 08:21,0,0,0,0,0,0,0,0,0,0,5.2
10,2014/4/22 17:08,0,0,0,0,0,0,0,0,0,0,10
10,2014/4/22 17:08,0,0,0,0,0,0,0,0,0,0,10
10,2014/4/22 21:36,0,0,0,0,0,0,0,0,1.6,0,0
10,2014/4/23 11:14,0,0,0,0,0,0,1.5,0,0,0,0
10,2014/4/23 11:15,0,0,8.1,0,0,0,0,0,0,0,0
10,2014/4/23 11:19,0,0,0,0,0,0,0,0,0,0,100
10,2014/4/23 13:06,0,0,0,0,0,0,0,0,0,0,3
10,2014/4/23 17:17,0,0,0,0,0,0,5.5,0,0,0,0
10,2014/4/24 12:22,0,0,0,0,0,0,0,0,0,0,4.4
10,2014/4/24 12:23,0,0,0,0,0,0,0,0,0,0,3.5
10,2014/4/24 18:24,0,0,9,0,0,0,0,0,0,0,0
10,2014/4/24 18:25,0,0,6,0,0,0,0,0,0,0,0
10,2014/4/24 22:25,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/24 22:26,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/25 11:33,0,0,0,0,0,0,1.5,0,0,0,0
10,2014/4/25 11:34,0,0,6.1,0,0,0,0,0,0,0,0
10,2014/4/25 17:04,0,0,0,0,0,0,1,0,0,0,0
10,2014/4/26 11:05,0,0,11.1,0,0,0,0,0,0,0,0
10,2014/4/26 13:43,0,0,0,0,0,0,0,0,0,0,3
10,2014/4/26 16:42,0,0,0,0,0,0,10.6,0,0,0,0
10,2014/4/27 07:59,0,0,0,0,0,0,0,0,1.3,0,0
10,2014/4/27 11:26,0,0,0,0,0,0,10.6,0,0,0,0
10,2014/4/27 11:28,0,0,2.5,0,0,0,0,0,0,0,0
10,2014/4/27 18:28,0,0,0,0,0,0,1,0,0,0,0
10,2014/4/27 19:19,0,0,0,0,0,0,1,0,0,0,0
10,2014/4/27 22:53,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/28 08:27,0,0,0,0,0,0,0,0,0,0,7.2
10,2014/4/28 10:52,0,0,0,0,0,0,0,0,0,0,5.4
10,2014/4/28 10:54,0,0,0,0,0,0,0,0,0,0,1.5
10,2014/4/28 13:09,0,0,0,0,0,0,0,0,0,0,3
10,2014/4/29 09:53,0,0,0,0,0,0,0,0,0,0,150
10,2014/4/29 10:08,0,0,7.5,0,0,0,0,0,0,0,0
10,2014/4/29 11:30,0,0,0,0,0,0,10.6,0,0,0,0
10,2014/4/29 11:31,0,0,2.5,0,0,0,0,0,0,0,0
10,2014/4/29 15:18,0,0,0.01,0,0,0,0,0,0,0,0
10,2014/4/29 21:22,0,0,0,0,0,0,0,0,0,1,0
10,2014/4/29 22:48,0,0,0,0,0,0,0,0,1.3,0,0
10,2014/4/30 09:44,0,0,0,0,0,0,0,3.6,0,0,0
10,2014/4/30 10:32,0,0,0,0,0,0,0,-1.02,0,0,0
10,2014/4/30 11:09,0,0,0,0,0,0,10.6,0,0,0,0
10,2014/4/30 11:10,0,0,2.5,0,0,0,0,0,0,0,0
10,2014/4/30 11:33,0,0,0,0,0,0,4.95,0,0,0,0
10,2014/4/30 11:33,0,0,5.1,0,0,0,0,0,0,0,0
10,2014/4/30 14:07,0,0,0,0,0,0,0,0,0,0,3
10,2014/5/1 00:32,0,0,0,0,0,0,0,0,1.2,0,0
10,2014/5/1 07:11,0,0,0,0,0,0,0,0,0,0,7
10,2014/5/4 21:55,0,0,0,0,0,0,0,0,1.5,0,0
10,2014/5/5 08:25,0,0,0,0,0,0,0,0,0,0,7
10,2014/5/5 11:09,0,0,0,0,0,0,0,0,0,0,10
10,2014/5/5 16:04,0,0,0,0,0,0,0,0,0,0,3
